HEIGHT,WEIGHT,COUNTRY,LAST ATTENDED,BIRTHDATE,DRAFT,EXPERIENCE,DRAFT,BIRTHDATE,COUNTRY,LAST ATTENDED,EXPERIENCE,name,id
"6'6"" (1.98m)",220lb (100kg),USA,Southern California,35 years,"August 7, 1989",2009 R1 Pick 9,15 Years,2009 R1 Pick 9,"August 7, 1989",USA,Southern California,15 Years,DeMar DeRozan,201942
"6'5"" (1.96m)",215lb (98kg),USA,Clark Atlanta,"February 12, 1922",Undrafted,1 Year,Undrafted,"February 12, 1922",USA,Clark Atlanta,1 Year,Hank DeZonie,76562
"6'4"" (1.93m)",190lb (86kg),USA,Utah,"December 6, 1957",1979 R4 Pick 67,1 Year,1979 R4 Pick 67,"December 6, 1957",USA,Utah,1 Year,Greg Deane,76544
"6'6"" (1.98m)",231lb (105kg),Argentina,Real Madrid,"February 8, 1995",Undrafted,2 Years,Undrafted,"February 8, 1995",Argentina,Real Madrid,2 Years,Gabriel Deck,1630466
"6'10"" (2.08m)",245lb (111kg),USA,Southern California,"August 12, 1989",Undrafted,11 Years,Undrafted,"August 12, 1989",USA,Southern California,11 Years,Dewayne Dedmon,203473
"6'8"" (2.03m)",205lb (93kg),USA,Indiana,"February 22, 1936",1958 R1 Pick 2,4 Years,1958 R1 Pick 2,"February 22, 1936",USA,Indiana,4 Years,Archie Dees,76546
"6'4"" (1.93m)",190lb (86kg),USA,Seton Hall,"September 12, 1971",1993 R1 Pick 13,6 Years,1993 R1 Pick 13,"September 12, 1971",USA,Seton Hall,6 Years,Terry Dehere,143
--,--,USA,Columbia,"April 7, 1905",Undrafted,1 Year,Undrafted,"April 7, 1905",USA,Columbia,1 Year,Red Dehnert,76548
"6'6"" (1.98m)",203lb (92kg),USA,Iowa State,"August 21, 1992",Undrafted,1 Year,Undrafted,"August 21, 1992",USA,Iowa State,1 Year,Bryce Dejean-Jones,1626214
"6'8"" (2.03m)",219lb (99kg),USA,Wisconsin,"May 6, 1994",2015 R1 Pick 18,5 Years,2015 R1 Pick 18,"May 6, 1994",USA,Wisconsin,5 Years,Sam Dekker,1626155
--,--,USA,North Carolina State,"August 9, 1966",1988 R2 Pick 29,12 Years,1988 R2 Pick 29,"August 9, 1966",USA,North Carolina State,12 Years,Vinny Del Negro,219
"6'3"" (1.91m)",190lb (86kg),USA,Virginia Tech,"March 11, 1989",Undrafted,2 Years,Undrafted,"March 11, 1989",USA,Virginia Tech,2 Years,Malcolm Delaney,1627098
"6'11"" (2.11m)",260lb (118kg),USA,Arizona,"April 6, 1969",1991 R1 Pick 10,8 Years,1991 R1 Pick 10,"April 6, 1969",USA,Arizona,8 Years,Bison Dele,183
"6'6"" (1.98m)",230lb (104kg),Argentina,Fortitudo Bologna,"August 29, 1982",2003 R1 Pick 25,9 Years,2003 R1 Pick 25,"August 29, 1982",Argentina,Fortitudo Bologna,9 Years,Carlos Delfino,2568
"6'10"" (2.08m)",245lb (111kg),Dominican Republic,Seton Hall,"November 20, 1994",2018,2 Years,2018,"November 20, 1994",Dominican Republic,Seton Hall,2 Years,Angel Delgado,1629116
"6'2"" (1.88m)",189lb (86kg),USA,Kentucky,"January 28, 1974",1996 R1 Pick 16,10 Years,1996 R1 Pick 16,"January 28, 1974",USA,Kentucky,10 Years,Tony Delk,960
"6'3"" (1.91m)",200lb (91kg),Australia,Saint Mary's,"September 8, 1990",Undrafted,10 Years,Undrafted,"September 8, 1990",Australia,Saint Mary's,10 Years,Matthew Dellavedova,203521
"6'5"" (1.96m)",215lb (98kg),USA,Wyoming,"January 24, 1966",1988 R2 Pick 30,1 Year,1988 R2 Pick 30,"January 24, 1966",USA,Wyoming,1 Year,Fennis Dembo,76552
"6'9"" (2.06m)",225lb (102kg),USA,Arizona,"June 27, 1957",1979 R1 Pick 9,3 Years,1979 R1 Pick 9,"June 27, 1957",USA,Arizona,3 Years,Larry Demic,76553
"6'3"" (1.91m)",205lb (93kg),USA,Pacific,"February 12, 1970",Undrafted,3 Years,Undrafted,"February 12, 1970",USA,Pacific,3 Years,Dell Demps,725
"6'3"" (1.91m)",190lb (86kg),USA,King's,"July 19, 1929",1951 R7 Pick 68,5 Years,1951 R7 Pick 68,"July 19, 1929",USA,King's,5 Years,George Dempsey,76555
"6'9"" (2.06m)",237lb (108kg),United Kingdom,Duke,"April 16, 1985",2004 R1 Pick 7,16 Years,2004 R1 Pick 7,"April 16, 1985",United Kingdom,Duke,16 Years,Luol Deng,2736
"6'8"" (2.03m)",220lb (100kg),USA,Duke,"October 18, 1958",1981 R4 Pick 78,3 Years,1981 R4 Pick 78,"October 18, 1958",USA,Duke,3 Years,Kenny Dennard,76556
"6'2"" (1.88m)",175lb (79kg),USA,Lawrence Tech,"September 19, 1930",1952,1 Year,1952,"September 19, 1930",USA,Lawrence Tech,1 Year,Blaine Denning,76557
"6'5"" (1.96m)",210lb (95kg),USA,Texas A&M,"February 9, 1999",Undrafted,2 Years,Undrafted,"February 9, 1999",USA,Texas A&M,2 Years,Dexter Dennis,1641926
"5'11"" (1.8m)",185lb (84kg),USA,Washington,"September 5, 1985",Undrafted,2 Years,Undrafted,"September 5, 1985",USA,Washington,2 Years,Justin Dentmon,202458
"6'10"" (2.08m)",240lb (109kg),USA,Duke,"February 18, 1949",1971 R4 Pick 61,1 Year,1971 R4 Pick 61,"February 18, 1949",USA,Duke,1 Year,Randy Denton,76558
"6'0"" (1.83m)",175lb (79kg),USA,Seattle,"March 11, 1952",1974 R10 Pick 169,2 Years,1974 R10 Pick 169,"March 11, 1952",USA,Seattle,2 Years,Rod Derline,76559
"6'7"" (2.01m)",249lb (113kg),USA,Georgetown,"February 1, 1996",Undrafted,2 Years,Undrafted,"February 1, 1996",USA,Georgetown,2 Years,Marcus Derrickson,1629094
"6'1"" (1.85m)",170lb (77kg),USA,Rochester,"May 13, 1945",1966 R12 Pick 98,1 Year,1966 R12 Pick 98,"May 13, 1945",USA,Rochester,1 Year,Dave Deutsch,76560
"6'5"" (1.96m)",195lb (88kg),USA,George Washington,"December 21, 1931",1955 R2 Pick 9,3 Years,1955 R2 Pick 9,"December 21, 1931",USA,George Washington,3 Years,Walter Devlin,76561
"6'0"" (1.83m)",180lb (82kg),USA,Providence,"January 15, 1951",1973 R1 Pick 3,5 Years,1973 R1 Pick 3,"January 15, 1951",USA,Providence,5 Years,Ernie DiGregorio,76568
"6'4"" (1.93m)",203lb (92kg),USA,Villanova,27 years,"January 31, 1997",2018 R1 Pick 17,6 Years,2018 R1 Pick 17,"January 31, 1997",USA,Villanova,6 Years,Donte DiVincenzo,1628978
"6'9"" (2.06m)",210lb (95kg),France,Michigan,22 years,"January 21, 2002",2022 R2 Pick 43,2 Years,2022 R2 Pick 43,"January 21, 2002",France,Michigan,2 Years,Moussa Diabaté,1631217
"6'9"" (2.06m)",228lb (103kg),Guinea,Virginia,27 years,"January 21, 1997",Undrafted,5 Years,Undrafted,"January 21, 1997",Guinea,Virginia,5 Years,Mamadi Diakite,1629603
"6'4"" (1.93m)",184lb (83kg),USA,Eastern Michigan,"December 20, 1975",1998 R2 Pick 52,5 Years,1998 R2 Pick 52,"December 20, 1975",USA,Eastern Michigan,5 Years,Derrick Dial,1760
"6'8"" (2.03m)",219lb (99kg),Mali,Kansas,"September 13, 1996",2016 R2 Pick 33,6 Years,2016 R2 Pick 33,"September 13, 1996",Mali,Kansas,6 Years,Cheick Diallo,1627767
"6'5"" (1.96m)",202lb (92kg),USA,Kentucky,"July 31, 1998",2018 R2 Pick 45,6 Years,2018 R2 Pick 45,"July 31, 1998",USA,Kentucky,6 Years,Hamidou Diallo,1628977
"6'8"" (2.03m)",250lb (113kg),France,Pau Orthez,"April 16, 1982",2003 R1 Pick 21,15 Years,2003 R1 Pick 21,"April 16, 1982",France,Pau Orthez,15 Years,Boris Diaw,2564
"6'7"" (2.01m)",225lb (102kg),USA,Pepperdine,"August 29, 1982",Undrafted,5 Years,Undrafted,"August 29, 1982",USA,Pepperdine,5 Years,Yakhouba Diawara,200821
--,--,USA,Miami,"March 4, 1985",2006 R2 Pick 52,1 Year,2006 R2 Pick 52,"March 4, 1985",USA,Miami,1 Year,Guillermo Diaz,200799
"6'6"" (1.98m)",200lb (91kg),USA,Kansas,21 years,"November 20, 2003",2023 R1 Pick 13,1 Year,2023 R1 Pick 13,"November 20, 2003",USA,Kansas,1 Year,Gradey Dick,1641711
"6'0"" (1.83m)",180lb (82kg),USA,Gonzaga,"September 16, 1978",2002 R1 Pick 28,7 Years,2002 R1 Pick 28,"September 16, 1978",USA,Gonzaga,7 Years,Dan Dickau,2424
"6'8"" (2.03m)",215lb (98kg),USA,Idaho,"July 21, 1978",2000 R2 Pick 50,3 Years,2000 R2 Pick 50,"July 21, 1978",USA,Idaho,3 Years,Kaniel Dickens,2079
"6'4"" (1.93m)",190lb (86kg),USA,University of Charleston,"November 27, 1951",Undrafted,2 Years,Undrafted,"November 27, 1951",USA,University of Charleston,2 Years,Henry Dickerson,76563
"6'5"" (1.96m)",190lb (86kg),USA,Arizona,"June 25, 1975",1998 R1 Pick 14,6 Years,1998 R1 Pick 14,"June 25, 1975",USA,Arizona,6 Years,Michael Dickerson,1722
"6'7"" (2.01m)",218lb (99kg),USA,Cincinnati,"March 20, 1951",1973 R2 Pick 29,5 Years,1973 R2 Pick 29,"March 20, 1951",USA,Cincinnati,5 Years,Derrek Dickey,76564
"6'1"" (1.85m)",175lb (79kg),USA,North Carolina State,"October 26, 1926",1950,1 Year,1950,"October 26, 1926",USA,North Carolina State,1 Year,Dick Dickey,76565
"6'1"" (1.85m)",175lb (79kg),USA,Marquette,"March 1, 1982",2005 R2 Pick 38,6 Years,2005 R2 Pick 38,"March 1, 1982",USA,Marquette,6 Years,Travis Diener,101143
"6'10"" (2.08m)",248lb (112kg),Senegal,Louisville,"January 18, 1990",2013 R1 Pick 21,11 Years,2013 R1 Pick 21,"January 18, 1990",Senegal,Louisville,11 Years,Gorgui Dieng,203476
"6'9"" (2.06m)",185lb (84kg),France,New Zealand Breakers,21 years,"May 21, 2003",2022 R1 Pick 11,2 Years,2022 R1 Pick 11,"May 21, 2003",France,New Zealand Breakers,2 Years,Ousmane Dieng,1631172
"6'11"" (2.11m)",220lb (100kg),USA,San Jose State,"July 23, 1948",1970 R10 Pick 155,7 Years,1970 R10 Pick 155,"July 23, 1948",USA,San Jose State,7 Years,Coby Dietrick,76567
"6'3"" (1.91m)",170lb (77kg),USA,Florida State,"October 15, 1958",1981 R3 Pick 55,1 Year,1981 R3 Pick 55,"October 15, 1958",USA,Florida State,1 Year,Mickey Dillard,76569
"6'3"" (1.91m)",190lb (86kg),USA,Valparaiso,"July 2, 1917",Undrafted,1 Year,Undrafted,"July 2, 1917",USA,Valparaiso,1 Year,Bob Dille,76570
"6'3"" (1.91m)",175lb (79kg),USA,Kentucky,19 years,"January 4, 2005",2024 R1 Pick 8,Rookie,2024 R1 Pick 8,"January 4, 2005",USA,Kentucky,Rookie,Rob Dillingham,1642265
"6'3"" (1.91m)",180lb (82kg),USA,North Carolina,"January 8, 1924",1948,1 Year,1948,"January 8, 1924",USA,North Carolina,1 Year,John Dillon,76571
"6'5"" (1.96m)",210lb (95kg),USA,Voorhees,"January 22, 1950",1971 R9 Pick 150,1 Year,1971 R9 Pick 150,"January 22, 1950",USA,Voorhees,1 Year,Jackie Dinkins,76575
"6'7"" (2.01m)",220lb (100kg),USA,New Mexico Highlands,"July 15, 1943",Undrafted,4 Years,Undrafted,"July 15, 1943",USA,New Mexico Highlands,4 Years,Bill Dinwiddie,76576
"6'5"" (1.96m)",215lb (98kg),USA,Colorado,31 years,"April 6, 1993",2014 R2 Pick 38,10 Years,2014 R2 Pick 38,"April 6, 1993",USA,Colorado,10 Years,Spencer Dinwiddie,203915
"6'9"" (2.06m)",250lb (113kg),USA,Arizona State,"September 11, 1983",2005 R1 Pick 9,7 Years,2005 R1 Pick 9,"September 11, 1983",USA,Arizona State,7 Years,Ike Diogu,101113
"7'0"" (2.13m)",280lb (127kg),Senegal,Oak Hill Academy (VA),"January 30, 1982",2001 R1 Pick 8,13 Years,2001 R1 Pick 8,"January 30, 1982",Senegal,Oak Hill Academy (VA),13 Years,DeSagana Diop,2205
"6'7"" (2.01m)",189lb (86kg),USA,Purdue,"November 21, 1940",1962 R2 Pick 8,9 Years,1962 R2 Pick 8,"November 21, 1940",USA,Purdue,9 Years,Terry Dischinger,76577
"6'3"" (1.91m)",210lb (95kg),USA,St. Bonaventure,"January 9, 1929",1951 R3 Pick 27,1 Year,1951 R3 Pick 27,"January 9, 1929",USA,St. Bonaventure,1 Year,Fred Diute,76578
"7'1"" (2.16m)",260lb (118kg),Serbia,Partizan,"February 3, 1968",1989 R1 Pick 26,17 Years,1989 R1 Pick 26,"February 3, 1968",Serbia,Partizan,17 Years,Vlade Divac,124
"6'3"" (1.91m)",165lb (75kg),USA,Maryland,"October 9, 1978",2002 R1 Pick 17,8 Years,2002 R1 Pick 17,"October 9, 1978",USA,Maryland,8 Years,Juan Dixon,2413
"6'2"" (1.88m)",198lb (90kg),Serbia,Fortitudo Bologna,"August 26, 1967",Undrafted,1 Year,Undrafted,"August 26, 1967",Serbia,Fortitudo Bologna,1 Year,Aleksandar Djordjevic,1059
"6'5"" (1.96m)",175lb (79kg),USA,Truman State,"November 1, 1924",1949,1 Year,1949,"November 1, 1924",USA,Truman State,1 Year,Earl Dodd,76580
"6'11"" (2.11m)",262lb (119kg),USA,Utah,"June 15, 1977",1998 R1 Pick 12,11 Years,1998 R1 Pick 12,"June 15, 1977",USA,Utah,11 Years,Michael Doleac,1720
"6'0"" (1.83m)",175lb (79kg),USA,New York University,"July 9, 1927",Undrafted,2 Years,Undrafted,"July 9, 1927",USA,New York University,2 Years,Joe Dolhon,76581
"6'4"" (1.93m)",195lb (88kg),USA,Colorado,"August 10, 1919",Undrafted,4 Years,Undrafted,"August 10, 1919",USA,Colorado,4 Years,Bob Doll,76582
"7'2"" (2.18m)",275lb (125kg),USA,Washington State,"August 16, 1957",1979 R4 Pick 73,14 Years,1979 R4 Pick 73,"August 16, 1957",USA,Washington State,14 Years,James Donaldson,76583
"6'2"" (1.88m)",190lb (86kg),USA,Ohio State,"October 11, 1926",1950,4 Years,1950,"October 11, 1926",USA,Ohio State,4 Years,Bob Donham,76584
"5'11"" (1.8m)",171lb (78kg),USA,Providence,"May 30, 1965",1987 R3 Pick 68,1 Year,1987 R3 Pick 68,"May 30, 1965",USA,Providence,1 Year,Billy Donovan,76586
"6'2"" (1.88m)",180lb (82kg),USA,Muhlenberg,"September 10, 1926",1949,1 Year,1949,"September 10, 1926",USA,Muhlenberg,1 Year,Harry Donovan,76585
"6'6"" (1.98m)",230lb (104kg),Slovenia,Real Madrid,25 years,"February 28, 1999",2018 R1 Pick 3,6 Years,2018 R1 Pick 3,"February 28, 1999",Slovenia,Real Madrid,6 Years,Luka Dončić,1629029
"6'3"" (1.91m)",195lb (88kg),USA,Missouri,"May 8, 1980",2000 R1 Pick 10,14 Years,2000 R1 Pick 10,"May 8, 1980",USA,Missouri,14 Years,Keyon Dooling,2039
"6'7"" (2.01m)",230lb (104kg),USA,Georgia,"December 18, 1954",1976 R2 Pick 26,3 Years,1976 R2 Pick 26,"December 18, 1954",USA,Georgia,3 Years,Jacky Dorsey,76587
--,--,USA,Memphis,"December 16, 1983",2008 R2 Pick 33,4 Years,2008 R2 Pick 33,"December 16, 1983",USA,Memphis,4 Years,Joey Dorsey,201595
"6'4"" (1.93m)",180lb (82kg),USA,Oregon,"February 18, 1996",2017 R2 Pick 41,3 Years,2017 R2 Pick 41,"February 18, 1996",USA,Oregon,3 Years,Tyler Dorsey,1628416
"6'4"" (1.93m)",220lb (100kg),Canada,Arizona State,25 years,"April 19, 1999",Undrafted,5 Years,Undrafted,"April 19, 1999",Canada,Arizona State,5 Years,Luguentz Dort,1629652
"6'5"" (1.96m)",200lb (91kg),USA,Illinois,24 years,"January 17, 2000",2021 R2 Pick 38,3 Years,2021 R2 Pick 38,"January 17, 2000",USA,Illinois,3 Years,Ayo Dosunmu,1630245
"6'5"" (1.96m)",210lb (95kg),USA,Houston,"May 6, 1994",2017 R2 Pick 44,5 Years,2017 R2 Pick 44,"May 6, 1994",USA,Houston,5 Years,Damyean Dotson,1628422
"6'1"" (1.85m)",185lb (84kg),USA,Kansas,"August 2, 1999",Undrafted,4 Years,Undrafted,"August 2, 1999",USA,Kansas,4 Years,Devon Dotson,1629653
"6'3"" (1.91m)",175lb (79kg),USA,Rutgers,"May 16, 1984",2006 R1 Pick 19,4 Years,2006 R1 Pick 19,"May 16, 1984",USA,Rutgers,4 Years,Quincy Douby,200763
"6'3"" (1.91m)",195lb (88kg),USA,Illinois,"April 9, 1964",1986 R3 Pick 57,1 Year,1986 R3 Pick 57,"April 9, 1964",USA,Illinois,1 Year,Bruce Douglas,76588
"6'2"" (1.88m)",170lb (77kg),USA,Kansas,"June 12, 1956",1978 R6 Pick 118,2 Years,1978 R6 Pick 118,"June 12, 1956",USA,Kansas,2 Years,John Douglas,76589
"6'10"" (2.08m)",230lb (104kg),USA,Alabama,"August 26, 1954",1976 R1 Pick 4,7 Years,1976 R1 Pick 4,"August 26, 1954",USA,Alabama,7 Years,Leon Douglas,76590
--,--,USA,Syracuse,"September 15, 1966",1989 R2 Pick 28,12 Years,1989 R2 Pick 28,"September 15, 1966",USA,Syracuse,12 Years,Sherman Douglas,428
"6'2"" (1.88m)",195lb (88kg),USA,Florida State,"March 16, 1986",2009 R1 Pick 29,8 Years,2009 R1 Pick 29,"March 16, 1986",USA,Florida State,8 Years,Toney Douglas,201962
"6'7"" (2.01m)",210lb (95kg),USA,Memphis,"January 8, 1987",2008 R2 Pick 40,7 Years,2008 R2 Pick 40,"January 8, 1987",USA,Memphis,7 Years,Chris Douglas-Roberts,201604
"6'9"" (2.06m)",230lb (104kg),France,Limoges,"December 23, 2000",2019 R1 Pick 15,4 Years,2019 R1 Pick 15,"December 23, 2000",France,Limoges,4 Years,Sekou Doumbouya,1629635
"6'8"" (2.03m)",198lb (90kg),USA,St. John's (NY),"August 16, 1945",1967 R1 Pick 4,2 Years,1967 R1 Pick 4,"August 16, 1945",USA,St. John's (NY),2 Years,Lloyd Dove,76592
"6'3"" (1.91m)",191lb (87kg),USA,Virginia Tech,"September 10, 1984",Undrafted,2 Years,Undrafted,"September 10, 1984",USA,Virginia Tech,2 Years,Zabian Dowdell,202220
"6'6"" (1.98m)",210lb (95kg),USA,Marquette,"November 11, 1923",Undrafted,1 Year,Undrafted,"November 11, 1923",USA,Marquette,1 Year,Bill Downey,76593
"6'8"" (2.03m)",225lb (102kg),USA,Indiana,"September 9, 1950",1973 R1 Pick 17,2 Years,1973 R1 Pick 17,"September 9, 1950",USA,Indiana,2 Years,Steve Downing,76594
"6'3"" (1.91m)",177lb (80kg),USA,Rhode Island,27 years,"May 10, 1997",Undrafted,3 Years,Undrafted,"May 10, 1997",USA,Rhode Island,3 Years,Jeff Dowtin Jr.,1630288
"6'8"" (2.03m)",200lb (91kg),USA,Belmont Abbey,"February 6, 1940",1961 R5 Pick 44,1 Year,1961 R5 Pick 44,"February 6, 1940",USA,Belmont Abbey,1 Year,Danny Doyle,76595
"6'4"" (1.93m)",180lb (82kg),USA,Loyola-Chicago,"October 31, 1993",2017,2 Years,2017,"October 31, 1993",USA,Loyola-Chicago,2 Years,Milton Doyle,1628495
"6'6"" (1.98m)",205lb (93kg),USA,South Carolina,28 years,"October 25, 1996",Undrafted,6 Years,Undrafted,"October 25, 1996",USA,South Carolina,6 Years,PJ Dozier,1628408
"6'9"" (2.06m)",210lb (95kg),USA,South Carolina,"June 29, 1966",Undrafted,1 Year,Undrafted,"June 29, 1966",USA,South Carolina,1 Year,Terry Dozier,76596
"6'4"" (1.93m)",190lb (86kg),Slovenia,Union Olimpija,"May 6, 1986",2008 R2 Pick 45,16 Years,2008 R2 Pick 45,"May 6, 1986",Slovenia,Union Olimpija,16 Years,Goran Dragic,201609
"6'5"" (1.96m)",200lb (91kg),Slovenia,Malaga,"June 22, 1989",Undrafted,1 Year,Undrafted,"June 22, 1989",Slovenia,Malaga,1 Year,Zoran Dragic,204054
"7'1"" (2.16m)",265lb (120kg),USA,Kansas,"November 7, 1963",1986 R2 Pick 26,10 Years,1986 R2 Pick 26,"November 7, 1963",USA,Kansas,10 Years,Greg Dreiling,1068
"6'9"" (2.06m)",220lb (100kg),Estonia,Victoria Libertas,"April 25, 2000",Undrafted,2 Years,Undrafted,"April 25, 2000",Estonia,Victoria Libertas,2 Years,Henri Drell,1630929
"6'3"" (1.91m)",184lb (83kg),USA,Valparaiso,"September 21, 1974",1998 R1 Pick 16,6 Years,1998 R1 Pick 16,"September 21, 1974",USA,Valparaiso,6 Years,Bryce Drew,1724
"6'6"" (1.98m)",205lb (93kg),USA,Gardner-Webb,"September 30, 1954",1974 R2 Pick 25,11 Years,1974 R2 Pick 25,"September 30, 1954",USA,Gardner-Webb,11 Years,John Drew,76598
"6'1"" (1.85m)",170lb (77kg),USA,Missouri,"April 2, 1958",1980 R1 Pick 17,10 Years,1980 R1 Pick 17,"April 2, 1958",USA,Missouri,10 Years,Larry Drew,76599
"6'2"" (1.88m)",180lb (82kg),USA,UCLA,"March 5, 1990",Undrafted,2 Years,Undrafted,"March 5, 1990",USA,UCLA,2 Years,Larry Drew II,203580
"6'7"" (2.01m)",222lb (101kg),USA,Houston,"June 22, 1962",1983 R1 Pick 14,15 Years,1983 R1 Pick 14,"June 22, 1962",USA,Houston,15 Years,Clyde Drexler,17
"6'5"" (1.96m)",215lb (98kg),USA,Montevallo,"October 12, 1973",Undrafted,1 Year,Undrafted,"October 12, 1973",USA,Montevallo,1 Year,Nate Driggers,1041
"6'7"" (2.01m)",215lb (98kg),USA,Boston College,"August 28, 1947",1969 R1 Pick 4,5 Years,1969 R1 Pick 4,"August 28, 1947",USA,Boston College,5 Years,Terry Driscoll,76603
"6'11"" (2.11m)",270lb (122kg),Serbia,Efes Pilsen,"October 27, 1975",1997 R2 Pick 48,5 Years,1997 R2 Pick 48,"October 27, 1975",Serbia,Efes Pilsen,5 Years,Predrag Drobnjak,1542
"7'2"" (2.18m)",250lb (113kg),USA,UCLA,"April 20, 1954",1978 R5 Pick 105,1 Year,1978 R5 Pick 105,"April 20, 1954",USA,UCLA,1 Year,Ralph Drollinger,76604
"6'11"" (2.11m)",279lb (127kg),USA,Connecticut,31 years,"August 10, 1993",2012 R1 Pick 9,12 Years,2012 R1 Pick 9,"August 10, 1993",USA,Connecticut,12 Years,Andre Drummond,203083
"6'3"" (1.91m)",175lb (79kg),USA,Syracuse,"March 31, 1952",1974 R2 Pick 30,2 Years,1974 R2 Pick 30,"March 31, 1952",USA,Syracuse,2 Years,Dennis DuVal,76623
"6'5"" (1.96m)",190lb (86kg),Dominican Republic,Oregon,27 years,"June 13, 1997",2021 R1 Pick 13,3 Years,2021 R1 Pick 13,"June 13, 1997",Dominican Republic,Oregon,3 Years,Chris Duarte,1630537
"6'7"" (2.01m)",220lb (100kg),Australia,Mount Saint Mary's,23 years,"December 11, 2000",Undrafted,Rookie,Undrafted,"December 11, 2000",Australia,Mount Saint Mary's,Rookie,Alex Ducas,1642505
"6'1"" (1.85m)",185lb (84kg),USA,St. John's (NY),"March 25, 1933",1957 R2 Pick 9,1 Year,1957 R2 Pick 9,"March 25, 1933",USA,St. John's (NY),1 Year,Dick Duckett,76605
"7'0"" (2.13m)",300lb (136kg),USA,Eastern Illinois,"April 1, 1964",1986 R2 Pick 33,12 Years,1986 R2 Pick 33,"April 1, 1964",USA,Eastern Illinois,12 Years,Kevin Duckworth,404
"6'2"" (1.88m)",180lb (82kg),USA,Washington,"March 5, 1950",1972 R5 Pick 76,6 Years,1972 R5 Pick 76,"March 5, 1950",USA,Washington,6 Years,Charles Dudley,76607
"6'11"" (2.11m)",260lb (118kg),USA,Yale,"February 22, 1965",1987 R4 Pick 75,17 Years,1987 R4 Pick 75,"February 22, 1965",USA,Yale,17 Years,Chris Dudley,201
"6'6"" (1.98m)",237lb (108kg),USA,Boston College,"July 10, 1985",2007 R1 Pick 22,15 Years,2007 R1 Pick 22,"July 10, 1985",USA,Boston College,15 Years,Jared Dudley,201162
"6'2"" (1.88m)",180lb (82kg),USA,Detroit,"July 29, 1956",1979 R3 Pick 48,4 Years,1979 R3 Pick 48,"July 29, 1956",USA,Detroit,4 Years,Terry Duerod,76608
"6'4"" (1.93m)",175lb (79kg),USA,Tulane,"July 5, 1922",1962 R2 Pick 10,1 Year,1962 R2 Pick 10,"July 5, 1922",USA,Tulane,1 Year,Bob Duffy,76609
"6'3"" (1.91m)",185lb (84kg),USA,Colgate,"September 26, 1940",1962 R2 Pick 10,3 Years,1962 R2 Pick 10,"September 26, 1940",USA,Colgate,3 Years,Bob Duffy,76610
"6'1"" (1.85m)",190lb (86kg),USA,Duke,"August 31, 1982",2004 R2 Pick 38,10 Years,2004 R2 Pick 38,"August 31, 1982",USA,Duke,10 Years,Chris Duhon,2768
"6'9"" (2.06m)",220lb (100kg),Croatia,Wisconsin,"December 4, 1991",Undrafted,2 Years,Undrafted,"December 4, 1991",Croatia,Wisconsin,2 Years,Duje Dukan,1626251
"6'4"" (1.93m)",204lb (93kg),USA,Providence,25 years,"October 13, 1999",Undrafted,3 Years,Undrafted,"October 13, 1999",USA,Providence,3 Years,David Duke Jr.,1630561
"7'0"" (2.13m)",220lb (100kg),USA,Seton Hall,"June 23, 1930",1953,8 Years,1953,"June 23, 1930",USA,Seton Hall,8 Years,Walter Dukes,76611
"6'3"" (1.91m)",195lb (88kg),USA,McNeese State,"May 24, 1963",1985 R1 Pick 18,14 Years,1985 R1 Pick 18,"May 24, 1963",USA,McNeese State,14 Years,Joe Dumars,247
"6'7"" (2.01m)",225lb (102kg),USA,Oklahoma State,"May 19, 1969",1991 R2 Pick 46,3 Years,1991 R2 Pick 46,"May 19, 1969",USA,Oklahoma State,3 Years,Richard Dumas,30
"6'6"" (1.98m)",190lb (86kg),USA,Missouri-Kansas City,"August 25, 1972",1994 R1 Pick 19,4 Years,1994 R1 Pick 19,"August 25, 1972",USA,Missouri-Kansas City,4 Years,Tony Dumas,434
"6'6"" (1.98m)",195lb (88kg),USA,William & Mary,"April 17, 1922",1947,3 Years,1947,"April 17, 1922",USA,William & Mary,3 Years,Andy Duncan,76615
"6'11"" (2.11m)",250lb (113kg),US Virgin Islands,Wake Forest,"April 25, 1976",1997 R1 Pick 1,20 Years,1997 R1 Pick 1,"April 25, 1976",US Virgin Islands,Wake Forest,20 Years,Tim Duncan,1495
"6'9"" (2.06m)",230lb (104kg),USA,Duke,"September 15, 1980",2002 R1 Pick 3,16 Years,2002 R1 Pick 3,"September 15, 1980",USA,Duke,16 Years,Mike Dunleavy,2399
"6'3"" (1.91m)",180lb (82kg),USA,South Carolina,"March 21, 1954",1976 R6 Pick 99,11 Years,1976 R6 Pick 99,"March 21, 1954",USA,South Carolina,11 Years,Mike Dunleavy,76616
"6'3"" (1.91m)",205lb (93kg),USA,Providence,30 years,"March 18, 1994",2016 R1 Pick 5,8 Years,2016 R1 Pick 5,"March 18, 1994",USA,Providence,8 Years,Kris Dunn,1627739
"6'2"" (1.88m)",170lb (77kg),USA,Utah State,"March 17, 1931",1956,1 Year,1956,"March 17, 1931",USA,Utah State,1 Year,Pat Dunn,76617
"6'8"" (2.03m)",216lb (98kg),USA,Virginia,21 years,"January 7, 2003",2024 R1 Pick 28,Rookie,2024 R1 Pick 28,"January 7, 2003",USA,Virginia,Rookie,Ryan Dunn,1642346
